5,Antioquia,5021,Alejandría,2027,Total,5047,0,0,0,0,16,5031
5,Antioquia,5021,Alejandría,2028,Cabecera Municipal,3045,0,0,0,0,15,3030
5,Antioquia,5021,Alejandría,2028,Centros Poblados y Rural Disperso,2029,0,0,0,0,1,2028
5,Antioquia,5021,Alejandría,2028,Total,5074,0,0,0,0,16,5058
5,Antioquia,5021,Alejandría,2029,Cabecera Municipal,3066,0,0,0,0,15,3051
5,Antioquia,5021,Alejandría,2029,Centros Poblados y Rural Disperso,2032,0,0,0,0,1,2031
5,Antioquia,5021,Alejandría,2029,Total,5098,0,0,0,0,16,5082
5,Antioquia,5021,Alejandría,2030,Cabecera Municipal,3079,0,0,0,0,15,3064
5,Antioquia,5021,Alejandría,2030,Centros Poblados y Rural Disperso,2031,0,0,0,0,1,2030
5,Antioquia,5021,Alejandría,2030,Total,5110,0,0,0,0,16,5094
5,Antioquia,5021,Alejandría,2031,Cabecera Municipal,3100,0,0,0,0,16,3084
5,Antioquia,5021,Alejandría,2031,Centros Poblados y Rural Disperso,2036,0,0,0,0,1,2035
5,Antioquia,5021,Alejandría,2031,Total,5136,0,0,0,0,17,5119
5,Antioquia,5021,Alejandría,2032,Cabecera Municipal,3121,0,0,0,0,16,3105
5,Antioquia,5021,Alejandría,2032,Centros Poblados y Rural Disperso,2061,0,0,0,0,1,2060
5,Antioquia,5021,Alejandría,2032,Total,5182,0,0,0,0,17,5165
5,Antioquia,5021,Alejandría,2033,Cabecera Municipal,3121,0,0,0,0,16,3105
5,Antioquia,5021,Alejandría,2033,Centros Poblados y Rural Disperso,2065,0,0,0,0,1,2064
5,Antioquia,5021,Alejandría,2033,Total,5186,0,0,0,0,17,5169
5,Antioquia,5021,Alejandría,2034,Cabecera Municipal,3139,0,0,0,0,16,3123
5,Antioquia,5021,Alejandría,2034,Centros Poblados y Rural Disperso,2079,0,0,0,0,1,2078
5,Antioquia,5021,Alejandría,2034,Total,5218,0,0,0,0,17,5201
5,Antioquia,5021,Alejandría,2035,Cabecera Municipal,3144,0,0,0,0,16,3128
5,Antioquia,5021,Alejandría,2035,Centros Poblados y Rural Disperso,2096,0,0,0,0,1,2095
5,Antioquia,5021,Alejandría,2035,Total,5240,0,0,0,0,17,5223
5,Antioquia,5030,Amagá,2018,Cabecera Municipal,14184,9,2,0,3,120,14050
5,Antioquia,5030,Amagá,2018,Centros Poblados y Rural Disperso,16043,1,0,0,0,17,16025
5,Antioquia,5030,Amagá,2018,Total,30227,10,2,0,3,137,30075
5,Antioquia,5030,Amagá,2019,Cabecera Municipal,14739,9,2,0,3,125,14600
5,Antioquia,5030,Amagá,2019,Centros Poblados y Rural Disperso,16050,1,0,0,0,17,16032
5,Antioquia,5030,Amagá,2019,Total,30789,10,2,0,3,142,30632
5,Antioquia,5030,Amagá,2020,Cabecera Municipal,15233,9,2,0,4,129,15089
5,Antioquia,5030,Amagá,2020,Centros Poblados y Rural Disperso,16029,1,0,0,0,17,16011
5,Antioquia,5030,Amagá,2020,Total,31262,10,2,0,4,146,31100
5,Antioquia,5030,Amagá,2021,Cabecera Municipal,15807,10,2,0,4,134,15657
5,Antioquia,5030,Amagá,2021,Centros Poblados y Rural Disperso,15741,1,0,0,0,17,15723
5,Antioquia,5030,Amagá,2021,Total,31548,11,2,0,4,151,31380
5,Antioquia,5030,Amagá,2022,Cabecera Municipal,16246,10,3,0,4,138,16091
5,Antioquia,5030,Amagá,2022,Centros Poblados y Rural Disperso,15605,1,0,0,0,17,15587
5,Antioquia,5030,Amagá,2022,Total,31851,11,3,0,4,155,31678
5,Antioquia,5030,Amagá,2023,Cabecera Municipal,16636,10,3,0,4,141,16478
5,Antioquia,5030,Amagá,2023,Centros Poblados y Rural Disperso,15506,1,0,0,0,17,15488
5,Antioquia,5030,Amagá,2023,Total,32142,11,3,0,4,158,31966
5,Antioquia,5030,Amagá,2024,Cabecera Municipal,16924,10,3,0,4,143,16764
5,Antioquia,5030,Amagá,2024,Centros Poblados y Rural Disperso,15488,1,0,0,0,17,15470
5,Antioquia,5030,Amagá,2024,Total,32412,11,3,0,4,160,32234
5,Antioquia,5030,Amagá,2025,Cabecera Municipal,17156,11,3,0,4,145,16993
5,Antioquia,5030,Amagá,2025,Centros Poblados y Rural Disperso,15472,1,0,0,0,17,15454
5,Antioquia,5030,Amagá,2025,Total,32628,12,3,0,4,162,32447
5,Antioquia,5030,Amagá,2026,Cabecera Municipal,17358,11,3,0,4,147,17193
5,Antioquia,5030,Amagá,2026,Centros Poblados y Rural Disperso,15463,1,0,0,0,17,15445
5,Antioquia,5030,Amagá,2026,Total,32821,12,3,0,4,164,32638
5,Antioquia,5030,Amagá,2027,Cabecera Municipal,17515,11,3,0,4,148,17349
5,Antioquia,5030,Amagá,2027,Centros Poblados y Rural Disperso,15491,1,0,0,0,17,15473
5,Antioquia,5030,Amagá,2027,Total,33006,12,3,0,4,165,32822
5,Antioquia,5030,Amagá,2028,Cabecera Municipal,17667,11,3,0,4,150,17499
5,Antioquia,5030,Amagá,2028,Centros Poblados y Rural Disperso,15509,1,0,0,0,17,15491
5,Antioquia,5030,Amagá,2028,Total,33176,12,3,0,4,167,32990
5,Antioquia,5030,Amagá,2029,Cabecera Municipal,17791,11,3,0,4,151,17622
5,Antioquia,5030,Amagá,2029,Centros Poblados y Rural Disperso,15561,1,0,0,0,17,15543
5,Antioquia,5030,Amagá,2029,Total,33352,12,3,0,4,168,33165
5,Antioquia,5030,Amagá,2030,Cabecera Municipal,17870,11,3,0,4,151,17701
5,Antioquia,5030,Amagá,2030,Centros Poblados y Rural Disperso,15629,1,0,0,0,17,15611
5,Antioquia,5030,Amagá,2030,Total,33499,12,3,0,4,168,33312
5,Antioquia,5030,Amagá,2031,Cabecera Municipal,17939,11,3,0,4,152,17769
5,Antioquia,5030,Amagá,2031,Centros Poblados y Rural Disperso,15722,1,0,0,0,17,15704
5,Antioquia,5030,Amagá,2031,Total,33661,12,3,0,4,169,33473
5,Antioquia,5030,Amagá,2032,Cabecera Municipal,17987,11,3,0,4,152,17817
5,Antioquia,5030,Amagá,2032,Centros Poblados y Rural Disperso,15794,1,0,0,0,17,15776
5,Antioquia,5030,Amagá,2032,Total,33781,12,3,0,4,169,33593
5,Antioquia,5030,Amagá,2033,Cabecera Municipal,18043,11,3,0,4,153,17872
5,Antioquia,5030,Amagá,2033,Centros Poblados y Rural Disperso,15903,1,0,0,0,17,15885
5,Antioquia,5030,Amagá,2033,Total,33946,12,3,0,4,170,33757
5,Antioquia,5030,Amagá,2034,Cabecera Municipal,18101,11,3,0,4,153,17930
5,Antioquia,5030,Amagá,2034,Centros Poblados y Rural Disperso,15963,1,0,0,0,17,15945
5,Antioquia,5030,Amagá,2034,Total,34064,12,3,0,4,170,33875
5,Antioquia,5030,Amagá,2035,Cabecera Municipal,18163,11,3,0,4,154,17991
5,Antioquia,5030,Amagá,2035,Centros Poblados y Rural Disperso,16030,1,0,0,0,17,16012
5,Antioquia,5030,Amagá,2035,Total,34193,12,3,0,4,171,34003
5,Antioquia,5031,Amalfi,2018,Cabecera Municipal,14508,3,1,0,0,108,14396
5,Antioquia,5031,Amalfi,2018,Centros Poblados y Rural Disperso,11454,0,0,0,0,21,11433
5,Antioquia,5031,Amalfi,2018,Total,25962,3,1,0,0,129,25829
5,Antioquia,5031,Amalfi,2019,Cabecera Municipal,15011,3,1,0,0,111,14896
5,Antioquia,5031,Amalfi,2019,Centros Poblados y Rural Disperso,11428,0,0,0,0,21,11407
5,Antioquia,5031,Amalfi,2019,Total,26439,3,1,0,0,132,26303
5,Antioquia,5031,Amalfi,2020,Cabecera Municipal,15492,3,1,0,0,115,15373
5,Antioquia,5031,Amalfi,2020,Centros Poblados y Rural Disperso,11384,0,0,0,0,21,11363
5,Antioquia,5031,Amalfi,2020,Total,26876,3,1,0,0,136,26736
5,Antioquia,5031,Amalfi,2021,Cabecera Municipal,15951,3,1,0,0,118,15829
5,Antioquia,5031,Amalfi,2021,Centros Poblados y Rural Disperso,11204,0,0,0,0,21,11183
5,Antioquia,5031,Amalfi,2021,Total,27155,3,1,0,0,139,27012
5,Antioquia,5031,Amalfi,2022,Cabecera Municipal,16303,3,1,0,0,121,16178
5,Antioquia,5031,Amalfi,2022,Centros Poblados y Rural Disperso,11095,0,0,0,0,21,11074
5,Antioquia,5031,Amalfi,2022,Total,27398,3,1,0,0,142,27252
5,Antioquia,5031,Amalfi,2023,Cabecera Municipal,16624,3,1,0,0,123,16497
5,Antioquia,5031,Amalfi,2023,Centros Poblados y Rural Disperso,11013,0,0,0,0,21,10992
5,Antioquia,5031,Amalfi,2023,Total,27637,3,1,0,0,144,27489
5,Antioquia,5031,Amalfi,2024,Cabecera Municipal,16865,3,1,0,0,125,16736
5,Antioquia,5031,Amalfi,2024,Centros Poblados y Rural Disperso,10981,0,0,0,0,21,10960
5,Antioquia,5031,Amalfi,2024,Total,27846,3,1,0,0,146,27696
5,Antioquia,5031,Amalfi,2025,Cabecera Municipal,17098,3,1,0,0,127,16967
5,Antioquia,5031,Amalfi,2025,Centros Poblados y Rural Disperso,10961,0,0,0,0,20,10941
5,Antioquia,5031,Amalfi,2025,Total,28059,3,1,0,0,147,27908
5,Antioquia,5031,Amalfi,2026,Cabecera Municipal,17276,3,1,0,0,128,17144
5,Antioquia,5031,Amalfi,2026,Centros Poblados y Rural Disperso,10951,0,0,0,0,20,10931
5,Antioquia,5031,Amalfi,2026,Total,28227,3,1,0,0,148,28075
5,Antioquia,5031,Amalfi,2027,Cabecera Municipal,17432,3,2,0,0,129,17298
5,Antioquia,5031,Amalfi,2027,Centros Poblados y Rural Disperso,10940,0,0,0,0,20,10920
5,Antioquia,5031,Amalfi,2027,Total,28372,3,2,0,0,149,28218
5,Antioquia,5031,Amalfi,2028,Cabecera Municipal,17564,3,2,0,0,130,17429
5,Antioquia,5031,Amalfi,2028,Centros Poblados y Rural Disperso,10973,0,0,0,0,21,10952
5,Antioquia,5031,Amalfi,2028,Total,28537,3,2,0,0,151,28381
5,Antioquia,5031,Amalfi,2029,Cabecera Municipal,17655,3,2,0,0,131,17519
5,Antioquia,5031,Amalfi,2029,Centros Poblados y Rural Disperso,11005,0,0,0,0,21,10984
5,Antioquia,5031,Amalfi,2029,Total,28660,3,2,0,0,152,28503
5,Antioquia,5031,Amalfi,2030,Cabecera Municipal,17750,3,2,0,0,132,17613
5,Antioquia,5031,Amalfi,2030,Centros Poblados y Rural Disperso,11065,0,0,0,0,21,11044
5,Antioquia,5031,Amalfi,2030,Total,28815,3,2,0,0,153,28657
5,Antioquia,5031,Amalfi,2031,Cabecera Municipal,17819,3,2,0,0,132,17682
5,Antioquia,5031,Amalfi,2031,Centros Poblados y Rural Disperso,11117,0,0,0,0,21,11096
5,Antioquia,5031,Amalfi,2031,Total,28936,3,2,0,0,153,28778
5,Antioquia,5031,Amalfi,2032,Cabecera Municipal,17883,3,2,0,0,133,17745
